Date,Time,Sensor_id,Sensor_data,Remarks
04-03-2008,12:17:03 AM,M17,ON,
04-03-2008,12:17:05 AM,AD1-A,3.20005,
04-03-2008,12:17:07 AM,D01,OPEN,
04-03-2008,12:17:09 AM,D01,CLOSE,
04-03-2008,12:17:12 AM,M17,OFF,
04-03-2008,12:17:15 AM,D01,OPEN,
04-03-2008,12:17:15 AM,M17,ON,
04-03-2008,12:17:17 AM,I03,ABSENT,
04-03-2008,12:17:19 AM,M17,OFF,
04-03-2008,12:17:19 AM,I03,PRESENT,
04-03-2008,12:17:20 AM,AD1-A,3.25646,
04-03-2008,12:17:21 AM,M17,ON,
04-03-2008,12:17:21 AM,D01,CLOSE,
04-03-2008,12:17:23 AM,M17,OFF,
04-03-2008,12:17:34 AM,M17,ON,
04-03-2008,12:17:36 AM,M17,OFF,
04-03-2008,12:17:50 AM,M17,ON,
04-03-2008,12:17:56 AM,M17,OFF,
04-03-2008,12:18:00 AM,M17,ON,
04-03-2008,12:18:01 AM,M18,ON,
04-03-2008,12:18:09 AM,M18,OFF,
04-03-2008,12:18:09 AM,M17,OFF,
04-03-2008,12:18:12 AM,M17,ON,
04-03-2008,12:18:15 AM,M17,OFF,
04-03-2008,12:18:28 AM,M17,ON,
04-03-2008,12:18:29 AM,M17,OFF,
04-03-2008,12:18:42 AM,D01,OPEN,
04-03-2008,12:18:43 AM,M17,ON,
04-03-2008,12:18:45 AM,D01,CLOSE,
04-03-2008,12:18:46 AM,M17,ON,
04-03-2008,12:18:49 AM,M17,OFF,
04-03-2008,12:18:49 AM,M17,ON,
04-03-2008,12:18:55 AM,M17,OFF,
04-03-2008,12:18:56 AM,M17,ON,
04-03-2008,12:18:59 AM,M17,OFF,
04-03-2008,12:19:01 AM,M17,ON,
04-03-2008,12:19:03 AM,AD1-A,3.32669,
04-03-2008,12:19:04 AM,M17,OFF,
04-03-2008,12:19:05 AM,AD1-A,3.15958,
04-03-2008,12:19:08 AM,AD1-A,3.07091,
04-03-2008,12:19:11 AM,AD1-A,3.01223,
04-03-2008,12:19:15 AM,M17,ON,
04-03-2008,12:19:16 AM,M17,OFF,
04-03-2008,12:19:16 AM,M17,ON,
04-03-2008,12:19:19 AM,M17,OFF,
04-03-2008,12:19:30 AM,AD1-A,2.95598,
04-03-2008,12:19:47 AM,AD1-A,3.02325,
04-03-2008,12:19:50 AM,AD1-A,3.11177,
04-03-2008,12:19:54 AM,AD1-A,3.162,
04-03-2008,12:19:59 AM,AD1-A,3.07973,
04-03-2008,12:20:06 AM,M17,ON,
04-03-2008,12:20:07 AM,M17,OFF,
04-03-2008,12:20:14 AM,AD1-A,3.00989,
04-03-2008,12:20:18 AM,AD1-A,3.09075,
04-03-2008,12:20:20 AM,AD1-A,3.03598,
04-03-2008,12:20:27 AM,AD1-A,2.97528,
04-03-2008,12:20:35 AM,AD1-A,2.91114,
04-03-2008,12:20:47 AM,M17,ON,
04-03-2008,12:20:49 AM,M17,OFF,
04-03-2008,12:21:57 AM,M17,ON,
04-03-2008,12:21:59 AM,AD1-B,0.039024,
04-03-2008,12:22:02 AM,AD1-B,0.220003,
04-03-2008,12:22:04 AM,M18,ON,
04-03-2008,12:22:08 AM,D01,OPEN,
04-03-2008,12:22:08 AM,M18,OFF,
04-03-2008,12:22:12 AM,I04,PRESENT,
04-03-2008,12:22:15 AM,M17,OFF,Cook end
04-03-2008,12:22:30 AM,M17,ON,Eat begin
04-03-2008,12:22:30 AM,I05,PRESENT,
04-03-2008,12:22:31 AM,D01,CLOSE,
04-03-2008,12:22:37 AM,M17,OFF,
04-03-2008,12:22:58 AM,M17,ON,
04-03-2008,12:23:00 AM,M17,OFF,
04-03-2008,12:23:00 AM,M17,ON,
04-03-2008,12:23:02 AM,AD1-B,0.0686729,
04-03-2008,12:23:04 AM,D01,OPEN,
04-03-2008,12:23:05 AM,I06,ABSENT,
04-03-2008,12:23:05 AM,AD1-B,0.221566,
04-03-2008,12:23:06 AM,I03,ABSENT,
04-03-2008,12:23:07 AM,D01,CLOSE,
04-03-2008,12:23:10 AM,M17,OFF,
04-03-2008,12:23:11 AM,AD1-B,0.520008,
04-03-2008,12:23:11 AM,AD1-C,0.038985,
04-03-2008,12:23:16 AM,M17,ON,
04-03-2008,12:23:17 AM,AD1-B,0.152659,
04-03-2008,12:23:17 AM,AD1-C,0.448444,
04-03-2008,12:23:19 AM,M17,ON,
04-03-2008,12:23:19 AM,M16,ON,
04-03-2008,12:23:19 AM,M15,ON,
04-03-2008,12:23:21 AM,M14,ON,
04-03-2008,12:23:22 AM,M17,OFF,
04-03-2008,12:23:24 AM,M16,OFF,
04-03-2008,12:23:24 AM,M15,OFF,
04-03-2008,12:23:26 AM,M13,ON,
04-03-2008,12:23:28 AM,M13,OFF,
04-03-2008,12:23:31 AM,M13,ON,
04-03-2008,12:23:34 AM,M13,OFF,
04-03-2008,12:23:36 AM,M14,OFF,
04-03-2008,12:23:38 AM,AD1-C,0.0830872,
04-03-2008,12:23:39 AM,M14,ON,
04-03-2008,12:23:40 AM,M14,OFF,
04-03-2008,12:23:40 AM,M14,ON,
04-03-2008,12:23:42 AM,M14,OFF,
04-03-2008,12:23:43 AM,M14,ON,
04-03-2008,12:23:45 AM,M14,OFF,
04-03-2008,12:23:45 AM,M14,ON,
04-03-2008,12:23:45 AM,M13,ON,
04-03-2008,12:23:46 AM,M14,OFF,
04-03-2008,12:23:47 AM,M14,ON,Eat end
04-03-2008,12:24:16 AM,M14,ON,Clean begin
04-03-2008,12:24:16 AM,M13,ON,
04-03-2008,12:24:21 AM,M13,OFF,
04-03-2008,12:24:26 AM,M13,ON,
04-03-2008,12:24:30 AM,AD1-A,2.84989,
04-03-2008,12:24:30 AM,M13,OFF,
04-03-2008,12:24:31 AM,M14,ON,
04-03-2008,12:24:31 AM,M14,OFF,
04-03-2008,12:24:33 AM,M13,ON,
04-03-2008,12:24:33 AM,M15,ON,
04-03-2008,12:24:34 AM,M16,ON,
04-03-2008,12:24:34 AM,M13,OFF,
04-03-2008,12:24:34 AM,M17,ON,
04-03-2008,12:24:36 AM,M15,OFF,
04-03-2008,12:24:37 AM,M16,OFF,
04-03-2008,12:24:37 AM,M14,OFF,
04-03-2008,12:24:38 AM,M17,OFF,
04-03-2008,12:24:41 AM,M17,ON,
04-03-2008,12:24:44 AM,D01,OPEN,
04-03-2008,12:24:45 AM,M17,OFF,
04-03-2008,12:24:45 AM,M17,ON,
04-03-2008,12:24:46 AM,I06,PRESENT,
04-03-2008,12:24:49 AM,D01,CLOSE,
04-03-2008,12:24:51 AM,M18,ON,
04-03-2008,12:24:56 AM,M18,OFF,
04-03-2008,12:25:01 AM,M17,OFF,
04-03-2008,12:25:07 AM,M17,ON,
04-03-2008,12:25:09 AM,M17,OFF,
04-03-2008,12:25:11 AM,AD1-B,0.0342974,
04-03-2008,12:25:14 AM,AD1-B,0.152659,
04-03-2008,12:25:32 AM,AD1-B,0.0352349,
04-03-2008,12:25:39 AM,M17,ON,
04-03-2008,12:25:40 AM,M17,OFF,
04-03-2008,12:25:53 AM,AD1-B,0.4845,
04-03-2008,12:25:56 AM,AD1-B,0.115158,
04-03-2008,12:26:02 AM,AD1-B,0.0364459,
04-03-2008,12:26:05 AM,AD1-B,0.44321,
04-03-2008,12:26:18 AM,M17,ON,
04-03-2008,12:26:18 AM,AD1-B,0.505789,
04-03-2008,12:26:18 AM,M17,OFF,
04-03-2008,12:26:21 AM,M17,ON,
04-03-2008,12:26:21 AM,AD1-B,0.105314,
04-03-2008,12:26:25 AM,M17,OFF,
04-03-2008,12:26:32 AM,AD1-B,0.0353912,
04-03-2008,12:26:35 AM,AD1-B,0.444108,
04-03-2008,12:26:53 AM,AD1-B,0.519227,
04-03-2008,12:26:56 AM,AD1-B,0.30395,
04-03-2008,12:27:00 AM,AD1-B,0.196448,
04-03-2008,12:27:05 AM,AD1-B,0.493367,
04-03-2008,12:27:09 AM,M18,ON,
04-03-2008,12:27:11 AM,M18,OFF,
04-03-2008,12:27:17 AM,AD1-B,0.317856,
04-03-2008,12:27:20 AM,M18,ON,
04-03-2008,12:27:22 AM,M17,ON,
04-03-2008,12:27:22 AM,M18,OFF,
04-03-2008,12:27:24 AM,M18,ON,Clean end
04-03-2008,12:19:12 AM,M01,ON,Phone_Call begin
04-03-2008,12:19:13 AM,M07,ON,
04-03-2008,12:19:13 AM,M23,ON,
04-03-2008,12:19:13 AM,M08,ON,
04-03-2008,12:19:15 AM,M14,ON,
04-03-2008,12:19:15 AM,M07,OFF,
04-03-2008,12:19:15 AM,M23,OFF,
04-03-2008,12:19:16 AM,M08,OFF,
04-03-2008,12:19:17 AM,M13,ON,
04-03-2008,12:19:18 AM,I08,ABSENT,
04-03-2008,12:19:18 AM,M01,OFF,
04-03-2008,12:19:18 AM,M13,OFF,
04-03-2008,12:19:18 AM,M13,ON,
04-03-2008,12:19:20 AM,M14,OFF,
04-03-2008,12:19:21 AM,M13,OFF,
04-03-2008,12:19:28 AM,M14,ON,
04-03-2008,12:19:30 AM,M14,OFF,
04-03-2008,12:19:42 AM,M13,ON,
04-03-2008,12:19:44 AM,M13,OFF,
04-03-2008,12:19:52 AM,M13,ON,
04-03-2008,12:19:54 AM,M13,OFF,
04-03-2008,05:20:02 PM,asterisk,START,
04-03-2008,12:20:05 AM,M14,ON,
04-03-2008,12:20:07 AM,M14,OFF,
04-03-2008,12:20:07 AM,M13,ON,
04-03-2008,12:20:08 AM,M13,OFF,
04-03-2008,05:20:27 PM,asterisk,END,
04-03-2008,12:20:28 AM,M13,ON,Phone_Call end
04-03-2008,12:20:53 AM,M15,ON,Wash_hands begin
04-03-2008,12:20:54 AM,M16,ON,
04-03-2008,12:20:54 AM,M17,ON,
04-03-2008,12:20:56 AM,M15,OFF,
04-03-2008,12:20:56 AM,M14,OFF,
04-03-2008,12:20:56 AM,M16,OFF,
04-03-2008,12:20:59 AM,AD1-B,0.0686729,
04-03-2008,12:21:00 AM,M17,OFF,
04-03-2008,12:21:05 AM,AD1-B,0.421335,
04-03-2008,12:21:07 AM,M17,ON,
04-03-2008,12:21:08 AM,AD1-B,0.313755,
04-03-2008,12:21:15 AM,M17,OFF,Wash_hands end
04-03-2008,12:21:20 AM,M17,OFF,Cook begin
04-03-2008,12:21:21 AM,M17,ON,
04-03-2008,12:21:23 AM,D01,OPEN,
04-03-2008,12:21:25 AM,M17,OFF,
04-03-2008,12:21:27 AM,M18,OFF,
04-03-2008,12:21:29 AM,D01,CLOSE,
04-03-2008,12:21:29 AM,M17,ON,
04-03-2008,12:21:32 AM,M17,OFF,
04-03-2008,12:21:44 AM,D01,OPEN,
04-03-2008,12:21:45 AM,M17,ON,
04-03-2008,12:21:45 AM,I01,PRESENT,
04-03-2008,12:21:46 AM,I01,ABSENT,
04-03-2008,12:21:46 AM,M17,OFF,
04-03-2008,12:21:48 AM,I02,ABSENT,
04-03-2008,12:21:48 AM,I04,ABSENT,
04-03-2008,12:21:51 AM,I05,ABSENT,
04-03-2008,12:21:52 AM,M17,ON,
04-03-2008,12:21:53 AM,M17,OFF,
04-03-2008,12:21:53 AM,I03,ABSENT,
04-03-2008,12:21:54 AM,M17,ON,
04-03-2008,12:21:55 AM,I03,PRESENT,
04-03-2008,12:21:56 AM,M17,OFF,
04-03-2008,12:21:59 AM,I07,ABSENT,
04-03-2008,12:22:00 AM,M17,ON,
04-03-2008,12:22:02 AM,M17,OFF,
04-03-2008,12:22:05 AM,AD1-A,2.79887,
04-03-2008,12:22:05 AM,M17,ON,
04-03-2008,12:22:08 AM,AD1-A,2.87965,
04-03-2008,12:22:08 AM,AD1-B,0.0447272,
04-03-2008,12:22:10 AM,M17,OFF,
04-03-2008,12:22:12 AM,AD1-A,2.99044,
04-03-2008,12:22:12 AM,AD1-B,0.328794,
04-03-2008,12:22:14 AM,AD1-A,3.08122,
04-03-2008,12:22:17 AM,AD1-B,0.0627744,
04-03-2008,12:22:20 AM,AD1-A,3.1377,
04-03-2008,12:22:20 AM,AD1-B,0.183479,
04-03-2008,12:22:22 AM,M17,ON,
04-03-2008,12:22:26 AM,M17,OFF,
04-03-2008,12:22:31 AM,I05,PRESENT,
04-03-2008,12:22:32 AM,AD1-A,3.22388,
04-03-2008,12:22:38 AM,M17,ON,
04-03-2008,12:22:38 AM,I05,ABSENT,
04-03-2008,12:22:45 AM,M17,OFF,
04-03-2008,12:22:47 AM,AD1-A,3.162,
04-03-2008,12:22:51 AM,M17,ON,
04-03-2008,12:22:53 AM,M17,OFF,
04-03-2008,12:23:01 AM,M17,ON,
04-03-2008,12:23:03 AM,M17,OFF,
04-03-2008,12:23:16 AM,M17,ON,
04-03-2008,12:23:17 AM,AD1-A,3.08677,
04-03-2008,12:23:19 AM,M17,OFF,
04-03-2008,12:23:22 AM,M17,ON,
04-03-2008,12:23:23 AM,M18,ON,
04-03-2008,12:23:31 AM,M18,OFF,
04-03-2008,12:23:38 AM,M17,OFF,
04-03-2008,12:23:41 AM,M17,ON,
04-03-2008,12:23:45 AM,M17,OFF,
04-03-2008,12:23:49 AM,M17,ON,
04-03-2008,12:23:51 AM,M17,OFF,
04-03-2008,12:23:52 AM,M17,ON,
04-03-2008,12:23:53 AM,M17,OFF,
04-03-2008,12:23:54 AM,M17,ON,
04-03-2008,12:23:58 AM,M17,OFF,
04-03-2008,12:24:09 AM,M16,ON,
04-03-2008,12:24:10 AM,M16,OFF,
04-03-2008,12:24:11 AM,M16,ON,
04-03-2008,12:24:13 AM,M16,OFF,
04-03-2008,12:24:43 AM,M16,ON,
04-03-2008,12:24:46 AM,M15,ON,
04-03-2008,12:24:48 AM,M16,OFF,
04-03-2008,12:24:49 AM,M15,OFF,
04-03-2008,12:25:06 AM,M16,ON,
04-03-2008,12:25:07 AM,M15,ON,
04-03-2008,12:25:09 AM,M15,OFF,
04-03-2008,12:25:10 AM,M16,OFF,
04-03-2008,12:25:10 AM,M15,ON,
04-03-2008,12:25:12 AM,M15,OFF,
04-03-2008,12:25:18 AM,M16,ON,
04-03-2008,12:25:19 AM,M15,ON,
04-03-2008,12:25:20 AM,M16,OFF,
04-03-2008,12:25:22 AM,M15,OFF,
04-03-2008,12:25:22 AM,M16,ON,
04-03-2008,12:25:23 AM,M16,OFF,
04-03-2008,12:25:23 AM,M16,ON,
04-03-2008,12:25:23 AM,M15,ON,
04-03-2008,12:25:25 AM,M16,OFF,
04-03-2008,12:25:27 AM,M15,OFF,
04-03-2008,12:25:38 AM,M15,ON,
04-03-2008,12:25:38 AM,AD1-A,3.01567,
04-03-2008,12:25:41 AM,AD1-A,3.07153,
04-03-2008,12:25:45 AM,M15,OFF,
04-03-2008,12:25:45 AM,M15,ON,
04-03-2008,12:25:48 AM,M16,ON,
04-03-2008,12:25:49 AM,M16,OFF,
04-03-2008,12:25:50 AM,M15,OFF,
04-03-2008,12:26:14 AM,AD1-A,3.00505,
04-03-2008,12:26:16 AM,M15,ON,
04-03-2008,12:26:16 AM,M16,ON,
04-03-2008,12:26:19 AM,M15,OFF,
04-03-2008,12:26:20 AM,M16,OFF,
04-03-2008,12:26:22 AM,M15,ON,
04-03-2008,12:26:22 AM,M16,ON,
04-03-2008,12:26:24 AM,M16,OFF,
04-03-2008,12:26:24 AM,M15,OFF,
04-03-2008,12:26:24 AM,M16,ON,
04-03-2008,12:26:25 AM,M15,ON,
04-03-2008,12:26:27 AM,M16,OFF,
04-03-2008,12:26:27 AM,M16,ON,
04-03-2008,12:26:31 AM,M16,OFF,
04-03-2008,12:26:34 AM,M15,OFF,
04-03-2008,12:26:35 AM,M16,ON,
04-03-2008,12:26:36 AM,M16,OFF,
04-03-2008,12:26:41 AM,AD1-A,3.05778,
04-03-2008,12:26:42 AM,M15,ON,
04-03-2008,12:26:43 AM,M16,ON,
04-03-2008,12:26:45 AM,M15,OFF,
04-03-2008,12:26:45 AM,M16,OFF,
04-03-2008,12:27:01 AM,M15,ON,
04-03-2008,12:27:03 AM,M15,OFF,
04-03-2008,12:27:03 AM,M16,ON,
04-03-2008,12:27:04 AM,M15,ON,
04-03-2008,12:27:08 AM,M15,OFF,
04-03-2008,12:27:09 AM,M15,ON,
04-03-2008,12:27:12 AM,M15,OFF,
04-03-2008,12:27:12 AM,M17,ON,
04-03-2008,12:27:14 AM,M17,OFF,
04-03-2008,12:27:14 AM,M17,ON,
04-03-2008,12:27:16 AM,M18,ON,
04-03-2008,12:27:17 AM,M16,OFF,
04-03-2008,12:27:21 AM,M18,OFF,
04-03-2008,12:27:22 AM,M17,OFF,
04-03-2008,12:27:41 AM,AD1-A,3.00731,
04-03-2008,12:27:41 AM,M17,ON,
04-03-2008,12:27:43 AM,M17,OFF,
04-03-2008,12:27:44 AM,M17,ON,
04-03-2008,12:27:45 AM,M17,OFF,
04-03-2008,12:28:05 AM,AD1-A,3.05755,
04-03-2008,12:28:08 AM,M17,ON,
04-03-2008,12:28:12 AM,AD1-B,0.0610166,
04-03-2008,12:28:14 AM,AD1-C,0.0325005,
04-03-2008,12:28:14 AM,AD1-B,0.125744,
04-03-2008,12:28:15 AM,M17,OFF,
04-03-2008,12:28:21 AM,M17,ON,
04-03-2008,12:28:23 AM,M17,OFF,
04-03-2008,12:28:24 AM,M17,ON,
04-03-2008,12:28:26 AM,AD1-B,0.393404,
04-03-2008,12:28:29 AM,AD1-C,0.137815,
04-03-2008,12:28:29 AM,AD1-B,0.33231,
04-03-2008,12:28:32 AM,M17,OFF,
04-03-2008,12:28:35 AM,M17,ON,
04-03-2008,12:28:35 AM,AD1-A,3.00637,
04-03-2008,12:28:40 AM,I02,PRESENT,
04-03-2008,12:28:40 AM,M17,OFF,
04-03-2008,12:28:45 AM,M17,ON,
04-03-2008,12:28:50 AM,M17,OFF,
04-03-2008,12:29:08 AM,AD1-A,3.05942,
04-03-2008,12:29:14 AM,AD1-A,2.99872,
04-03-2008,12:29:59 AM,AD1-A,3.04997,
04-03-2008,12:30:02 AM,M17,ON,
04-03-2008,12:30:05 AM,AD1-A,2.9745,
04-03-2008,12:30:07 AM,M17,OFF,
04-03-2008,12:30:10 AM,M17,ON,
04-03-2008,12:30:11 AM,M17,OFF,
04-03-2008,12:30:12 AM,M17,ON,
04-03-2008,12:30:17 AM,AD1-A,2.90481,
04-03-2008,12:30:20 AM,M17,OFF,
04-03-2008,12:30:21 AM,AD1-B,0.0479304,
04-03-2008,12:30:21 AM,M17,ON,
04-03-2008,12:30:23 AM,AD1-B,0.268324,
04-03-2008,12:30:25 AM,M17,OFF,
04-03-2008,12:30:25 AM,M17,ON,
04-03-2008,12:30:26 AM,M17,OFF,
04-03-2008,12:30:30 AM,AD1-B,0.439343,
04-03-2008,12:30:31 AM,M17,ON,
04-03-2008,12:30:32 AM,AD1-B,0.496765,
04-03-2008,12:30:33 AM,M17,OFF,
04-03-2008,12:30:37 AM,M17,ON,
04-03-2008,12:30:38 AM,AD1-B,0.442351,
04-03-2008,12:30:43 AM,M18,ON,
04-03-2008,12:30:44 AM,AD1-B,0.494109,
04-03-2008,12:30:47 AM,M18,OFF,
04-03-2008,12:30:48 AM,AD1-B,0.0969155,
04-03-2008,12:30:49 AM,M17,OFF,
04-03-2008,12:31:08 AM,I01,PRESENT,
04-03-2008,12:31:20 AM,M17,ON,
04-03-2008,12:31:22 AM,M16,ON,
04-03-2008,12:31:23 AM,M15,ON,
04-03-2008,12:31:24 AM,M14,ON,
04-03-2008,12:31:26 AM,M15,OFF,
04-03-2008,12:31:26 AM,M17,OFF,
04-03-2008,12:31:28 AM,M13,ON,
04-03-2008,12:31:28 AM,M16,OFF,
04-03-2008,12:31:28 AM,M13,OFF,
04-03-2008,12:31:29 AM,M13,ON,
04-03-2008,12:31:29 AM,M14,OFF,
04-03-2008,12:31:30 AM,M14,ON,
04-03-2008,12:31:31 AM,M14,OFF,
04-03-2008,12:31:32 AM,M13,OFF,
04-03-2008,12:31:40 AM,M13,ON,
04-03-2008,12:31:41 AM,M13,OFF,
04-03-2008,12:31:41 AM,M14,ON,
04-03-2008,12:31:42 AM,M14,OFF,
04-03-2008,12:31:51 AM,M14,ON,
04-03-2008,12:31:51 AM,M13,ON,
04-03-2008,12:31:52 AM,M14,OFF,
04-03-2008,12:31:52 AM,M14,ON,
04-03-2008,12:31:54 AM,M13,OFF,
04-03-2008,12:31:54 AM,M15,ON,
04-03-2008,12:31:54 AM,M16,ON,
04-03-2008,12:31:56 AM,M14,OFF,
04-03-2008,12:31:56 AM,M16,OFF,
04-03-2008,12:31:57 AM,M15,OFF,
04-03-2008,12:31:58 AM,M17,ON,
04-03-2008,12:32:04 AM,M17,OFF,
04-03-2008,12:32:17 AM,M17,ON,
04-03-2008,12:32:18 AM,M17,OFF,Cook end
04-03-2008,12:32:35 AM,M17,ON,Eat begin
04-03-2008,12:32:37 AM,I03,ABSENT,
04-03-2008,12:32:39 AM,M17,OFF,
04-03-2008,12:32:42 AM,I06,ABSENT,
04-03-2008,12:32:43 AM,M17,ON,
04-03-2008,12:32:48 AM,AD1-C,0.0339849,
04-03-2008,12:32:48 AM,M17,ON,
04-03-2008,12:32:49 AM,M17,OFF,
04-03-2008,12:32:51 AM,M17,OFF,
04-03-2008,12:32:53 AM,AD1-C,0.33231,
04-03-2008,12:32:55 AM,M17,ON,
04-03-2008,12:32:56 AM,AD1-C,0.229027,
04-03-2008,12:33:02 AM,D01,CLOSE,
04-03-2008,12:33:04 AM,M16,ON,
04-03-2008,12:33:04 AM,M15,ON,
04-03-2008,12:33:05 AM,M14,ON,
04-03-2008,12:33:07 AM,M15,OFF,
04-03-2008,12:33:08 AM,M16,OFF,
04-03-2008,12:33:08 AM,M17,OFF,
04-03-2008,12:33:11 AM,M13,ON,
04-03-2008,12:33:13 AM,M14,OFF,
04-03-2008,12:33:13 AM,M13,OFF,
04-03-2008,12:33:29 AM,M14,ON,
04-03-2008,12:33:31 AM,M14,OFF,
04-03-2008,12:36:09 AM,M13,ON,
04-03-2008,12:36:11 AM,M13,OFF,
04-03-2008,12:36:45 AM,M13,ON,
04-03-2008,12:36:47 AM,M13,OFF,
04-03-2008,12:37:03 AM,M14,ON,
04-03-2008,12:37:05 AM,M13,ON,
04-03-2008,12:37:07 AM,M13,OFF,Eat end
04-03-2008,12:37:58 AM,M14,ON,Clean begin
04-03-2008,12:38:00 AM,M15,ON,
04-03-2008,12:38:00 AM,M16,ON,
04-03-2008,12:38:03 AM,M17,ON,
04-03-2008,12:38:03 AM,M14,OFF,
04-03-2008,12:38:04 AM,M15,OFF,
04-03-2008,12:38:05 AM,M16,OFF,
04-03-2008,12:38:08 AM,D01,OPEN,
04-03-2008,12:38:11 AM,I06,PRESENT,
04-03-2008,12:38:18 AM,D01,CLOSE,
04-03-2008,12:38:23 AM,M17,OFF,
04-03-2008,12:38:26 AM,AD1-B,0.037735,
04-03-2008,12:38:29 AM,AD1-B,0.344497,
04-03-2008,12:38:44 AM,M17,ON,
04-03-2008,12:38:46 AM,M17,OFF,
04-03-2008,12:39:21 AM,M17,ON,
04-03-2008,12:39:23 AM,M17,OFF,
04-03-2008,12:39:35 AM,M17,ON,
04-03-2008,12:39:37 AM,M17,OFF,
04-03-2008,12:39:44 AM,M17,ON,
04-03-2008,12:39:46 AM,M17,OFF,
04-03-2008,12:39:47 AM,AD1-B,0.495398,
04-03-2008,12:39:50 AM,AD1-B,0.423991,
04-03-2008,12:39:55 AM,M17,ON,
04-03-2008,12:39:58 AM,M17,OFF,
04-03-2008,12:40:04 AM,M17,ON,
04-03-2008,12:40:05 AM,M18,ON,
04-03-2008,12:40:07 AM,M18,OFF,
04-03-2008,12:40:07 AM,M17,OFF,
04-03-2008,12:40:18 AM,AD1-B,0.0592587,
04-03-2008,12:40:20 AM,AD1-B,0.128869,
04-03-2008,12:40:24 AM,AD1-B,0.437663,
04-03-2008,12:40:27 AM,AD1-B,0.498992,
04-03-2008,12:40:30 AM,AD1-B,0.446335,
04-03-2008,12:40:30 AM,M18,ON,
04-03-2008,12:40:32 AM,M17,ON,
04-03-2008,12:40:32 AM,M18,OFF,
04-03-2008,12:40:34 AM,M17,OFF,
04-03-2008,12:40:45 AM,AD1-B,0.504344,
04-03-2008,12:40:47 AM,AD1-B,0.150471,
04-03-2008,12:41:44 AM,AD1-B,0.0362506,
04-03-2008,12:41:47 AM,AD1-B,0.409264,
04-03-2008,12:41:50 AM,AD1-B,0.467507,
04-03-2008,12:41:53 AM,AD1-B,0.521883,
04-03-2008,12:41:55 AM,M17,ON,
04-03-2008,12:41:56 AM,AD1-B,0.112072,
04-03-2008,12:41:57 AM,M17,OFF,
04-03-2008,12:42:02 AM,AD1-B,0.0335161,
04-03-2008,12:42:03 AM,M17,ON,
04-03-2008,12:42:05 AM,AD1-B,0.23223,
04-03-2008,12:42:06 AM,M17,OFF,Clean end
04-03-2008,12:57:10 AM,M01,ON,Phone_Call begin
04-03-2008,12:57:10 AM,M08,ON,
04-03-2008,12:57:12 AM,M14,ON,
04-03-2008,12:57:13 AM,M23,OFF,
04-03-2008,12:57:13 AM,M08,OFF,
04-03-2008,12:57:14 AM,M01,OFF,
04-03-2008,12:57:15 AM,M14,OFF,
04-03-2008,12:57:16 AM,M13,ON,
04-03-2008,12:57:18 AM,M14,ON,
04-03-2008,12:57:19 AM,M13,ON,
04-03-2008,12:57:21 AM,M13,OFF,
04-03-2008,12:57:21 AM,M14,OFF,
04-03-2008,12:57:21 AM,M14,ON,
04-03-2008,12:57:24 AM,M14,OFF,
04-03-2008,12:57:24 AM,M14,ON,
04-03-2008,12:57:26 AM,M14,OFF,
04-03-2008,12:57:29 AM,M14,ON,
04-03-2008,12:57:30 AM,M14,OFF,
04-03-2008,12:57:33 AM,M14,ON,
04-03-2008,12:57:35 AM,M14,OFF,
04-03-2008,12:57:39 AM,M14,ON,
04-03-2008,12:57:40 AM,M13,ON,
04-03-2008,12:57:40 AM,M14,OFF,
04-03-2008,12:57:42 AM,M13,OFF,
04-03-2008,12:57:53 AM,M14,ON,
04-03-2008,12:57:55 AM,M14,OFF,
04-03-2008,12:58:14 AM,M14,ON,
04-03-2008,12:58:16 AM,M14,OFF,
04-03-2008,12:58:16 AM,M13,ON,
04-03-2008,12:58:18 AM,M13,OFF,
04-03-2008,12:58:22 AM,M13,ON,
04-03-2008,12:58:24 AM,M13,OFF,
04-03-2008,12:58:24 AM,M14,ON,
04-03-2008,12:58:25 AM,M14,OFF,
04-03-2008,05:58:26 PM,asterisk,START,
04-03-2008,12:58:30 AM,M14,ON,
04-03-2008,12:58:31 AM,M14,OFF,
04-03-2008,12:58:32 AM,M13,ON,
04-03-2008,12:58:33 AM,M13,OFF,
04-03-2008,05:58:53 PM,asterisk,END,
04-03-2008,12:58:54 AM,M14,ON,
04-03-2008,12:58:56 AM,M14,OFF,Phone_Call end
04-03-2008,12:59:19 AM,M14,ON,Wash_hands begin
04-03-2008,12:59:20 AM,M13,ON,
04-03-2008,12:59:21 AM,M15,ON,
04-03-2008,12:59:21 AM,M16,ON,
04-03-2008,12:59:22 AM,M13,OFF,
04-03-2008,12:59:23 AM,M17,ON,
04-03-2008,12:59:24 AM,I07,ABSENT,
04-03-2008,12:59:25 AM,M15,OFF,
04-03-2008,12:59:25 AM,M14,OFF,
04-03-2008,12:59:25 AM,M16,OFF,
04-03-2008,12:59:35 AM,AD1-B,0.0373443,
04-03-2008,12:59:37 AM,M17,OFF,
04-03-2008,12:59:38 AM,AD1-B,0.208675,
04-03-2008,12:59:48 AM,AD1-B,0.440007,
04-03-2008,12:00:10 AM,M17,ON,
04-03-2008,12:00:11 AM,AD1-B,0.497429,
04-03-2008,12:00:14 AM,AD1-B,0.103048,
04-03-2008,12:00:33 AM,M18,ON,Wash_hands end
04-03-2008,12:00:55 AM,M17,ON,Cook begin
